Trade ID,Entry Time,Exit Time,Direction,Entry Price,Exit Price,Lots,SL at Exit,Exit Reason,PnL ($),Equity ($)
4830,2025-12-29 07:45:00,2025-12-29 08:45:00,Short (Partial 50%),4506.76,4480.3,0.07,4506.76,Partial TP 1:2,185.19,13418.87
4830,2025-12-29 07:45:00,2025-12-29 10:00:00,Short,4506.76,4484.08,0.07,4484.08,Stop Loss,158.78,13577.66
4831,2025-12-29 11:30:00,2025-12-29 12:15:00,Long,4475.63,4462.62,0.11,4457.46,Opposite Signal,-143.11,13434.55
4832,2025-12-29 12:15:00,2025-12-29 14:30:00,Short,4462.62,4462.26,0.12,4478.99,Opposite Signal,4.32,13438.87
4833,2025-12-29 14:30:00,2025-12-29 15:15:00,Long,4462.26,4445.91,0.12,4445.91,Stop Loss,-196.24,13242.62
4834,2025-12-29 15:15:00,2025-12-29 15:45:00,Short (Partial 50%),4451.62,4419.47,0.06,4451.62,Partial TP 1:2,192.92,13435.54
4834,2025-12-29 15:15:00,2025-12-29 18:00:00,Short,4451.62,4341.67,0.06,4341.67,Stop Loss,659.73,14095.26
4835,2025-12-29 18:45:00,2025-12-29 19:30:00,Long,4341.79,4319.78,0.07,4313.33,Opposite Signal,-154.07,13941.19
4836,2025-12-29 19:30:00,2025-12-29 22:00:00,Short,4319.78,4342.47,0.07,4346.46,Opposite Signal,-158.83,13782.36
4837,2025-12-29 22:00:00,2025-12-29 22:30:00,Long,4342.47,4325.85,0.12,4325.85,Stop Loss,-199.39,13582.98
4838,2025-12-29 23:30:00,2025-12-30 01:00:00,Short,4329.61,4344.17,0.13,4344.17,Stop Loss,-189.33,13393.64
4839,2025-12-30 01:00:00,2025-12-30 01:15:00,Long,4340.68,4325.87,0.13,4325.87,Stop Loss,-192.55,13201.1
4840,2025-12-30 03:00:00,2025-12-30 03:30:00,Short,4335.02,4347.17,0.12,4350.5,Opposite Signal,-145.8,13055.3
4841,2025-12-30 03:30:00,2025-12-30 07:30:00,Long (Partial 50%),4347.17,4379.99,0.06,4347.17,Partial TP 1:2,196.94,13252.24
4841,2025-12-30 03:30:00,2025-12-30 08:15:00,Long,4347.17,4369.07,0.06,4369.07,Stop Loss,131.38,13383.62
4842,2025-12-30 08:15:00,2025-12-30 09:30:00,Short,4366.32,4376.93,0.16,4378.78,Opposite Signal,-169.76,13213.86
4843,2025-12-30 09:30:00,2025-12-30 10:00:00,Long,4376.93,4364.44,0.16,4364.44,Stop Loss,-199.81,13014.06
4844,2025-12-30 10:15:00,2025-12-30 10:45:00,Short,4353.38,4365.02,0.13,4368.47,Opposite Signal,-151.32,12862.74
4845,2025-12-30 10:45:00,2025-12-30 14:00:00,Long (Partial 50%),4365.02,4395.88,0.06,4365.02,Partial TP 1:2,185.17,13047.91
4845,2025-12-30 10:45:00,2025-12-30 15:15:00,Long,4365.02,4393.21,0.06,4393.21,Stop Loss,169.16,13217.07
4846,2025-12-30 15:30:00,2025-12-30 16:15:00,Short,4379.66,4390.62,0.14,4393.18,Opposite Signal,-153.44,13063.63
4847,2025-12-30 16:15:00,2025-12-30 16:30:00,Long,4390.62,4376.6,0.14,4376.6,Stop Loss,-196.33,12867.29
4848,2025-12-30 16:30:00,2025-12-30 18:45:00,Short,4371.48,4377.81,0.11,4388.33,Opposite Signal,-69.63,12797.66
4849,2025-12-30 18:45:00,2025-12-30 20:30:00,Long,4377.81,4365.98,0.11,4360.4,Opposite Signal,-130.13,12667.53
4850,2025-12-30 20:30:00,2025-12-30 23:45:00,Short (Partial 50%),4365.98,4336.29,0.06,4365.98,Partial TP 1:2,178.15,12845.68
4850,2025-12-30 20:30:00,2025-12-31 02:30:00,Short,4365.98,4344.48,0.07,4344.48,Stop Loss,150.5,12996.18
4851,2025-12-31 03:00:00,2025-12-31 04:45:00,Long,4353.49,4348.89,0.12,4337.43,Opposite Signal,-55.2,12940.98
4852,2025-12-31 04:45:00,2025-12-31 07:45:00,Short (Partial 50%),4348.89,4313.01,0.05,4348.89,Partial TP 1:2,179.38,13120.36
4852,2025-12-31 04:45:00,2025-12-31 08:15:00,Short,4348.89,4307.53,0.06,4315.68,Opposite Signal,248.16,13368.52
4853,2025-12-31 08:15:00,2025-12-31 10:30:00,Long,4307.53,4317.66,0.07,4282.35,Opposite Signal,70.91,13439.43
4854,2025-12-31 10:30:00,2025-12-31 11:15:00,Short,4317.66,4323.73,0.11,4335.33,Opposite Signal,-66.77,13372.66
4855,2025-12-31 11:15:00,2025-12-31 12:15:00,Long,4323.73,4319.72,0.1,4305.11,Opposite Signal,-40.1,13332.56
4856,2025-12-31 12:15:00,2025-12-31 14:30:00,Short,4319.72,4317.01,0.11,4337.38,Opposite Signal,29.81,13362.37
4857,2025-12-31 14:30:00,2025-12-31 15:45:00,Long (Partial 50%),4317.01,4346.22,0.06,4317.01,Partial TP 1:2,175.29,13537.65
4857,2025-12-31 14:30:00,2025-12-31 17:00:00,Long,4317.01,4334.13,0.07,4334.13,Stop Loss,119.81,13657.46
4858,2025-12-31 17:00:00,2025-12-31 22:30:00,Short,4331.69,4321.22,0.11,4349.84,Opposite Signal,115.17,13772.63
4859,2025-12-31 22:30:00,2025-12-31 22:45:00,Long,4321.22,4308.59,0.15,4308.59,Stop Loss,-189.44,13583.19
4860,2025-12-31 23:15:00,2025-12-31 23:45:00,Short,4310.0,4318.38,0.15,4322.51,Opposite Signal,-125.7,13457.49
4861,2025-12-31 23:45:00,2026-01-02 01:15:00,Long (Partial 50%),4318.38,4341.92,0.08,4318.38,Partial TP 1:2,188.36,13645.84
4861,2025-12-31 23:45:00,2026-01-02 03:00:00,Long,4318.38,4345.87,0.08,4345.87,Stop Loss,219.89,13865.74
4862,2026-01-02 08:30:00,2026-01-02 09:45:00,Short,4374.32,4383.05,0.22,4383.05,Stop Loss,-192.08,13673.66
4863,2026-01-02 09:45:00,2026-01-02 14:30:00,Long,4382.82,4388.05,0.21,4373.73,Opposite Signal,109.83,13783.49
4864,2026-01-02 14:30:00,2026-01-02 14:45:00,Short,4388.05,4394.42,0.22,4396.98,Opposite Signal,-140.14,13643.35
4865,2026-01-02 14:45:00,2026-01-02 15:15:00,Long,4394.42,4384.98,0.21,4384.98,Stop Loss,-198.27,13445.08
4866,2026-01-02 15:15:00,2026-01-02 16:30:00,Short (Partial 50%),4374.69,4348.3,0.07,4374.69,Partial TP 1:2,184.76,13629.84
4866,2026-01-02 15:15:00,2026-01-02 21:15:00,Short,4374.69,4323.01,0.07,4323.01,Stop Loss,361.79,13991.63
4867,2026-01-02 22:15:00,2026-01-05 01:00:00,Long (Partial 50%),4328.66,4354.44,0.07,4328.66,Partial TP 1:2,180.48,14172.11
4867,2026-01-02 22:15:00,2026-01-05 01:30:00,Long,4328.66,4357.06,0.07,4357.06,Stop Loss,198.77,14370.88
4868,2026-01-05 07:30:00,2026-01-05 07:45:00,Short,4401.92,4412.32,0.15,4414.91,Opposite Signal,-156.0,14214.88
4869,2026-01-05 07:45:00,2026-01-05 12:45:00,Long (Partial 50%),4412.32,4439.15,0.07,4412.32,Partial TP 1:2,187.82,14402.7
4869,2026-01-05 07:45:00,2026-01-05 13:15:00,Long,4412.32,4427.13,0.07,4427.13,Stop Loss,103.69,14506.39
4870,2026-01-05 13:15:00,2026-01-05 15:30:00,Short,4417.21,4412.09,0.16,4429.08,Opposite Signal,81.92,14588.31
4871,2026-01-05 15:30:00,2026-01-05 16:45:00,Long (Partial 50%),4412.09,4441.54,0.06,4412.09,Partial TP 1:2,176.68,14764.99
4871,2026-01-05 15:30:00,2026-01-05 17:30:00,Long,4412.09,4438.02,0.07,4438.02,Stop Loss,181.54,14946.53
4872,2026-01-05 21:45:00,2026-01-05 23:00:00,Short,4439.77,4446.69,0.16,4451.97,Opposite Signal,-110.72,14835.81
4873,2026-01-05 23:00:00,2026-01-06 01:30:00,Long,4446.69,4442.89,0.18,4435.94,Opposite Signal,-68.4,14767.41
4874,2026-01-06 01:30:00,2026-01-06 03:45:00,Short,4442.89,4449.79,0.18,4453.73,Opposite Signal,-124.2,14643.21
4875,2026-01-06 03:45:00,2026-01-06 07:30:00,Long,4449.79,4463.11,0.15,4436.53,Opposite Signal,199.8,14843.01
4876,2026-01-06 07:30:00,2026-01-06 08:15:00,Short,4463.11,4461.1,0.19,4473.14,Opposite Signal,38.19,14881.2
4877,2026-01-06 08:15:00,2026-01-06 09:45:00,Long,4461.1,4459.56,0.18,4450.17,Opposite Signal,-27.72,14853.48
4878,2026-01-06 09:45:00,2026-01-06 10:15:00,Short,4459.56,4470.12,0.18,4470.12,Stop Loss,-190.12,14663.36
4879,2026-01-06 10:15:00,2026-01-06 11:00:00,Long,4470.79,4459.33,0.17,4459.33,Stop Loss,-194.77,14468.59
4880,2026-01-06 11:00:00,2026-01-06 13:15:00,Short,4457.83,4455.68,0.16,4469.97,Opposite Signal,34.4,14502.99
4881,2026-01-06 13:15:00,2026-01-06 15:15:00,Long,4455.68,4459.08,0.19,4445.35,Opposite Signal,64.6,14567.59
4882,2026-01-06 15:15:00,2026-01-06 15:45:00,Short,4459.08,4467.9,0.18,4469.63,Opposite Signal,-158.76,14408.83
4883,2026-01-06 15:45:00,2026-01-06 17:30:00,Long,4467.9,4475.32,0.17,4456.24,Opposite Signal,126.14,14534.97
4884,2026-01-06 17:30:00,2026-01-06 18:30:00,Short,4475.32,4488.18,0.13,4490.63,Opposite Signal,-167.18,14367.79
4885,2026-01-06 18:30:00,2026-01-06 21:00:00,Long,4488.18,4482.15,0.13,4473.83,Opposite Signal,-78.39,14289.4
4886,2026-01-06 21:00:00,2026-01-06 22:30:00,Short,4482.15,4489.81,0.17,4493.45,Opposite Signal,-130.22,14159.18
4887,2026-01-06 22:30:00,2026-01-07 02:00:00,Long,4489.81,4493.22,0.2,4479.92,Opposite Signal,68.2,14227.38
4888,2026-01-07 02:00:00,2026-01-07 03:00:00,Short (Partial 50%),4493.22,4478.53,0.13,4493.22,Partial TP 1:2,191.02,14418.4
4888,2026-01-07 02:00:00,2026-01-07 04:00:00,Short,4493.22,4473.92,0.14,4473.92,Stop Loss,270.27,14688.67
4889,2026-01-07 04:30:00,2026-01-07 06:00:00,Long,4475.82,4470.46,0.15,4463.12,Opposite Signal,-80.4,14608.27
4890,2026-01-07 06:00:00,2026-01-07 07:30:00,Short (Partial 50%),4470.46,4449.37,0.09,4470.46,Partial TP 1:2,189.85,14798.12
4890,2026-01-07 06:00:00,2026-01-07 09:15:00,Short,4470.46,4452.59,0.09,4452.59,Stop Loss,160.83,14958.94
4891,2026-01-07 09:15:00,2026-01-07 12:15:00,Long,4454.91,4460.0,0.16,4442.47,Opposite Signal,81.44,15040.38
4892,2026-01-07 12:15:00,2026-01-07 14:15:00,Short (Partial 50%),4460.0,4439.67,0.09,4460.0,Partial TP 1:2,183.01,15223.4
4892,2026-01-07 12:15:00,2026-01-07 15:15:00,Short,4460.0,4442.47,0.1,4442.47,Stop Loss,175.3,15398.7
4893,2026-01-07 15:30:00,2026-01-07 17:00:00,Long,4445.38,4430.42,0.13,4430.42,Stop Loss,-194.46,15204.24
4894,2026-01-07 17:00:00,2026-01-07 17:15:00,Short,4426.7,4442.16,0.11,4443.7,Opposite Signal,-170.06,15034.18
4895,2026-01-07 17:15:00,2026-01-07 19:45:00,Long,4442.16,4451.83,0.11,4424.02,Opposite Signal,106.37,15140.55
4896,2026-01-07 19:45:00,2026-01-07 22:00:00,Short,4451.83,4458.37,0.13,4466.29,Opposite Signal,-85.02,15055.53
4897,2026-01-07 22:00:00,2026-01-08 02:15:00,Long,4458.37,4456.8,0.17,4447.1,Opposite Signal,-26.69,15028.84
4898,2026-01-08 02:15:00,2026-01-08 03:00:00,Short,4456.8,4457.36,0.22,4465.68,Opposite Signal,-12.32,15016.52
4899,2026-01-08 03:00:00,2026-01-08 03:30:00,Long,4457.36,4446.71,0.18,4446.71,Stop Loss,-191.73,14824.8
4900,2026-01-08 03:30:00,2026-01-08 07:15:00,Short (Partial 50%),4447.52,4425.1,0.08,4447.52,Partial TP 1:2,179.33,15004.13
4900,2026-01-08 03:30:00,2026-01-08 07:45:00,Short,4447.52,4425.38,0.09,4425.38,Stop Loss,199.26,15203.39
4901,2026-01-08 07:45:00,2026-01-08 10:00:00,Long,4425.53,4425.86,0.18,4414.59,Opposite Signal,5.94,15209.33
4902,2026-01-08 10:00:00,2026-01-08 10:45:00,Short,4425.86,4431.58,0.17,4437.23,Opposite Signal,-97.24,15112.09
4903,2026-01-08 10:45:00,2026-01-08 12:15:00,Long,4431.58,4424.64,0.16,4419.65,Opposite Signal,-111.04,15001.05
4904,2026-01-08 12:15:00,2026-01-08 12:30:00,Short,4424.64,4434.83,0.19,4434.83,Stop Loss,-193.65,14807.4
4905,2026-01-08 12:30:00,2026-01-08 13:45:00,Long,4432.64,4422.84,0.18,4421.77,Opposite Signal,-176.4,14631.0
4906,2026-01-08 13:45:00,2026-01-08 14:15:00,Short,4422.84,4420.51,0.21,4432.08,Opposite Signal,48.93,14679.93
4907,2026-01-08 14:15:00,2026-01-08 15:00:00,Long,4420.51,4420.54,0.17,4409.37,Opposite Signal,0.51,14680.44
4908,2026-01-08 15:00:00,2026-01-08 15:15:00,Short,4420.54,4432.43,0.16,4432.43,Stop Loss,-190.19,14490.25
4909,2026-01-08 15:15:00,2026-01-08 15:45:00,Long,4434.34,4423.78,0.15,4421.31,Opposite Signal,-158.4,14331.85
4910,2026-01-08 15:45:00,2026-01-08 16:45:00,Short,4423.78,4437.44,0.14,4437.44,Stop Loss,-191.29,14140.55
4911,2026-01-08 16:45:00,2026-01-08 18:30:00,Long (Partial 50%),4433.04,4463.23,0.06,4433.04,Partial TP 1:2,181.12,14321.67
4911,2026-01-08 16:45:00,2026-01-08 20:00:00,Long,4433.04,4454.94,0.07,4454.94,Stop Loss,153.29,14474.96
4912,2026-01-08 20:00:00,2026-01-08 22:00:00,Short,4453.86,4458.19,0.15,4467.03,Opposite Signal,-64.95,14410.01
4913,2026-01-08 22:00:00,2026-01-08 23:00:00,Long (Partial 50%),4458.19,4478.73,0.09,4458.19,Partial TP 1:2,184.87,14594.89
4913,2026-01-08 22:00:00,2026-01-09 02:15:00,Long,4458.19,4470.81,0.1,4470.81,Stop Loss,126.21,14721.1
4914,2026-01-09 02:15:00,2026-01-09 03:45:00,Short,4465.85,4468.96,0.22,4474.91,Opposite Signal,-68.42,14652.68
4915,2026-01-09 03:45:00,2026-01-09 05:00:00,Long,4468.96,4464.3,0.18,4458.38,Opposite Signal,-83.88,14568.8
4916,2026-01-09 05:00:00,2026-01-09 08:15:00,Short,4464.3,4473.58,0.18,4474.88,Opposite Signal,-167.04,14401.76
4917,2026-01-09 08:15:00,2026-01-09 10:30:00,Long,4473.58,4466.75,0.23,4465.16,Opposite Signal,-157.09,14244.67
4918,2026-01-09 10:30:00,2026-01-09 11:00:00,Short,4466.75,4474.74,0.23,4475.09,Opposite Signal,-183.77,14060.9
4919,2026-01-09 11:00:00,2026-01-09 12:15:00,Long,4474.74,4468.99,0.23,4466.38,Opposite Signal,-132.25,13928.65
4920,2026-01-09 12:15:00,2026-01-09 13:45:00,Short,4468.99,4475.38,0.26,4476.48,Opposite Signal,-166.14,13762.51
4921,2026-01-09 13:45:00,2026-01-09 14:15:00,Long,4475.38,4468.18,0.27,4468.18,Stop Loss,-194.4,13568.11
4922,2026-01-09 14:15:00,2026-01-09 15:15:00,Short,4467.85,4472.88,0.24,4476.03,Opposite Signal,-120.72,13447.39
4923,2026-01-09 15:15:00,2026-01-09 15:30:00,Long,4472.88,4462.9,0.2,4462.9,Stop Loss,-199.61,13247.78
4924,2026-01-09 19:30:00,2026-01-09 20:30:00,Short,4501.99,4502.28,0.14,4516.08,Opposite Signal,-4.06,13243.72
4925,2026-01-09 20:30:00,2026-01-12 01:15:00,Long (Partial 50%),4502.28,4533.21,0.06,4502.28,Partial TP 1:2,185.55,13429.27
4925,2026-01-09 20:30:00,2026-01-12 03:00:00,Long,4502.28,4579.65,0.06,4579.65,Stop Loss,464.24,13893.51
4926,2026-01-12 03:30:00,2026-01-12 04:30:00,Short,4573.68,4578.93,0.1,4591.96,Opposite Signal,-52.5,13841.01
4927,2026-01-12 04:30:00,2026-01-12 05:45:00,Long,4578.93,4570.58,0.11,4561.05,Opposite Signal,-91.85,13749.16
4928,2026-01-12 05:45:00,2026-01-12 07:30:00,Short,4570.58,4581.69,0.13,4585.37,Opposite Signal,-144.43,13604.73
4929,2026-01-12 07:30:00,2026-01-12 08:00:00,Long,4581.69,4572.55,0.16,4569.44,Opposite Signal,-146.24,13458.49
4930,2026-01-12 08:00:00,2026-01-12 09:00:00,Short,4572.55,4583.5,0.16,4584.7,Opposite Signal,-175.2,13283.29
4931,2026-01-12 09:00:00,2026-01-12 11:45:00,Long,4583.5,4589.07,0.17,4572.13,Opposite Signal,94.69,13377.98
4932,2026-01-12 11:45:00,2026-01-12 13:30:00,Short,4589.07,4592.02,0.19,4599.51,Opposite Signal,-56.05,13321.93
4933,2026-01-12 13:30:00,2026-01-12 14:00:00,Long,4592.02,4581.51,0.19,4581.51,Stop Loss,-199.6,13122.34
4934,2026-01-12 14:00:00,2026-01-12 14:45:00,Short,4582.13,4590.45,0.18,4593.11,Opposite Signal,-149.76,12972.58
4935,2026-01-12 14:45:00,2026-01-12 15:15:00,Long (Partial 50%),4590.45,4610.29,0.1,4590.45,Partial TP 1:2,198.41,13170.98
4935,2026-01-12 14:45:00,2026-01-12 16:00:00,Long,4590.45,4607.37,0.1,4607.37,Stop Loss,169.23,13340.21
4936,2026-01-12 16:00:00,2026-01-12 16:30:00,Short,4596.37,4604.2,0.13,4611.41,Opposite Signal,-101.79,13238.42
4937,2026-01-12 16:30:00,2026-01-12 18:30:00,Long,4604.2,4612.33,0.11,4586.17,Opposite Signal,89.43,13327.85
4938,2026-01-12 18:30:00,2026-01-12 21:15:00,Short,4612.33,4616.95,0.11,4630.17,Opposite Signal,-50.82,13277.03
4939,2026-01-12 21:15:00,2026-01-12 22:00:00,Long,4616.95,4604.39,0.15,4604.39,Stop Loss,-188.38,13088.65
4940,2026-01-12 22:00:00,2026-01-13 01:00:00,Short (Partial 50%),4603.09,4578.1,0.08,4603.09,Partial TP 1:2,199.96,13288.61
4940,2026-01-12 22:00:00,2026-01-13 01:45:00,Short,4603.09,4594.32,0.08,4594.32,Stop Loss,70.13,13358.74
4941,2026-01-13 01:45:00,2026-01-13 02:15:00,Long,4599.4,4588.27,0.13,4584.67,Opposite Signal,-144.69,13214.05
4942,2026-01-13 02:15:00,2026-01-13 04:30:00,Short,4588.27,4589.21,0.14,4602.39,Opposite Signal,-13.16,13200.89
4943,2026-01-13 04:30:00,2026-01-13 07:30:00,Long,4589.21,4594.31,0.14,4575.08,Opposite Signal,71.4,13272.29
4944,2026-01-13 07:30:00,2026-01-13 09:00:00,Short,4594.31,4584.87,0.18,4605.27,Opposite Signal,169.92,13442.21
4945,2026-01-13 09:00:00,2026-01-13 11:45:00,Long,4584.87,4586.12,0.17,4573.74,Opposite Signal,21.25,13463.46
4946,2026-01-13 11:45:00,2026-01-13 14:45:00,Short,4586.12,4593.21,0.19,4596.23,Opposite Signal,-134.71,13328.75
4947,2026-01-13 14:45:00,2026-01-13 15:30:00,Long (Partial 50%),4593.21,4612.51,0.1,4593.21,Partial TP 1:2,193.03,13521.78
4947,2026-01-13 14:45:00,2026-01-13 17:00:00,Long,4593.21,4619.99,0.1,4619.99,Stop Loss,267.78,13789.56
4948,2026-01-13 17:15:00,2026-01-13 18:45:00,Short,4608.79,4613.4,0.11,4626.24,Opposite Signal,-50.71,13738.85
4949,2026-01-13 18:45:00,2026-01-13 19:45:00,Long,4613.4,4595.77,0.11,4595.77,Stop Loss,-193.9,13544.95
4950,2026-01-13 19:45:00,2026-01-14 01:00:00,Short,4590.44,4595.97,0.11,4608.03,Opposite Signal,-60.83,13484.12
4951,2026-01-14 01:00:00,2026-01-14 04:30:00,Long (Partial 50%),4595.97,4622.18,0.07,4595.97,Partial TP 1:2,183.47,13667.59
4951,2026-01-14 01:00:00,2026-01-14 05:15:00,Long,4595.97,4613.93,0.07,4613.93,Stop Loss,125.73,13793.33
4952,2026-01-14 07:45:00,2026-01-14 08:00:00,Short,4619.55,4631.39,0.16,4631.39,Stop Loss,-189.39,13603.93
4953,2026-01-14 08:00:00,2026-01-14 10:00:00,Long,4633.42,4627.45,0.15,4620.24,Opposite Signal,-89.55,13514.38
4954,2026-01-14 10:00:00,2026-01-14 10:45:00,Short,4627.45,4635.0,0.17,4638.94,Opposite Signal,-128.35,13386.03
4955,2026-01-14 10:45:00,2026-01-14 11:30:00,Long,4635.0,4627.59,0.17,4623.75,Opposite Signal,-125.97,13260.06
4956,2026-01-14 11:30:00,2026-01-14 12:15:00,Short,4627.59,4634.89,0.18,4638.53,Opposite Signal,-131.4,13128.66
4957,2026-01-14 12:15:00,2026-01-14 15:00:00,Long,4634.89,4628.53,0.2,4624.92,Opposite Signal,-127.2,13001.46
4958,2026-01-14 15:00:00,2026-01-14 15:30:00,Short,4628.53,4636.86,0.18,4639.27,Opposite Signal,-149.94,12851.52
4959,2026-01-14 15:30:00,2026-01-14 16:30:00,Long,4636.86,4625.2,0.17,4625.2,Stop Loss,-198.2,12653.33
4960,2026-01-14 16:30:00,2026-01-14 19:45:00,Short,4619.02,4614.31,0.14,4632.72,Opposite Signal,65.94,12719.27
4961,2026-01-14 19:45:00,2026-01-14 22:30:00,Long,4614.31,4626.29,0.13,4599.06,Opposite Signal,155.74,12875.01
4962,2026-01-14 22:30:00,2026-01-15 02:00:00,Short,4626.29,4616.59,0.14,4639.68,Opposite Signal,135.8,13010.81
4963,2026-01-15 02:00:00,2026-01-15 03:15:00,Long,4616.59,4602.3,0.13,4602.3,Stop Loss,-185.78,12825.03
4964,2026-01-15 03:15:00,2026-01-15 04:00:00,Short,4600.63,4614.27,0.14,4614.27,Stop Loss,-190.98,12634.05
4965,2026-01-15 04:00:00,2026-01-15 04:45:00,Long,4613.98,4597.77,0.12,4597.77,Stop Loss,-194.5,12439.55
4966,2026-01-15 04:45:00,2026-01-15 05:30:00,Short,4602.88,4596.64,0.12,4618.8,Opposite Signal,74.88,12514.43
4967,2026-01-15 05:30:00,2026-01-15 15:00:00,Long,4596.64,4611.68,0.11,4578.99,Opposite Signal,165.44,12679.87
4968,2026-01-15 15:00:00,2026-01-15 15:30:00,Short (Partial 50%),4611.68,4595.19,0.12,4611.68,Partial TP 1:2,197.9,12877.77
4968,2026-01-15 15:00:00,2026-01-15 16:00:00,Short,4611.68,4596.07,0.12,4596.07,Stop Loss,187.31,13065.07
4969,2026-01-15 16:00:00,2026-01-15 18:15:00,Long,4599.87,4611.56,0.15,4586.96,Opposite Signal,175.35,13240.42
4970,2026-01-15 18:15:00,2026-01-15 19:45:00,Short,4611.56,4616.53,0.13,4626.44,Opposite Signal,-64.61,13175.81
4971,2026-01-15 19:45:00,2026-01-15 22:00:00,Long,4616.53,4604.57,0.16,4604.57,Stop Loss,-191.29,12984.52
4972,2026-01-15 22:00:00,2026-01-15 23:00:00,Short,4605.75,4612.12,0.2,4615.41,Opposite Signal,-127.4,12857.12
4973,2026-01-15 23:00:00,2026-01-16 01:15:00,Long,4612.12,4608.99,0.2,4602.31,Opposite Signal,-62.6,12794.52
4974,2026-01-16 01:15:00,2026-01-16 03:15:00,Short,4608.99,4606.08,0.23,4617.68,Opposite Signal,66.93,12861.45
4975,2026-01-16 03:15:00,2026-01-16 04:00:00,Long,4606.08,4598.12,0.21,4596.6,Opposite Signal,-167.16,12694.29
4976,2026-01-16 04:00:00,2026-01-16 07:30:00,Short,4598.12,4606.75,0.2,4607.69,Opposite Signal,-172.6,12521.69
4977,2026-01-16 07:30:00,2026-01-16 08:00:00,Long,4606.75,4604.53,0.23,4598.17,Opposite Signal,-51.06,12470.63
4978,2026-01-16 08:00:00,2026-01-16 09:00:00,Short,4604.53,4609.94,0.21,4614.02,Opposite Signal,-113.61,12357.02
4979,2026-01-16 09:00:00,2026-01-16 10:30:00,Long,4609.94,4602.19,0.17,4598.7,Opposite Signal,-131.75,12225.27
4980,2026-01-16 10:30:00,2026-01-16 12:15:00,Short,4602.19,4607.51,0.18,4613.09,Opposite Signal,-95.76,12129.51
4981,2026-01-16 12:15:00,2026-01-16 12:45:00,Long,4607.51,4600.18,0.21,4598.21,Opposite Signal,-153.93,11975.58
4982,2026-01-16 12:45:00,2026-01-16 13:00:00,Short,4600.18,4606.48,0.21,4609.39,Opposite Signal,-132.3,11843.28
4983,2026-01-16 13:00:00,2026-01-16 14:15:00,Long,4606.48,4606.39,0.21,4596.97,Opposite Signal,-1.89,11841.39
4984,2026-01-16 14:15:00,2026-01-16 15:15:00,Short (Partial 50%),4606.39,4588.32,0.11,4606.39,Partial TP 1:2,198.77,12040.16
4984,2026-01-16 14:15:00,2026-01-16 15:30:00,Short,4606.39,4599.53,0.11,4606.39,Opposite Signal,75.46,12115.62
4985,2026-01-16 15:30:00,2026-01-16 17:15:00,Long,4599.53,4587.16,0.16,4587.16,Stop Loss,-197.87,11917.75
4986,2026-01-16 17:15:00,2026-01-16 18:00:00,Short,4565.22,4585.81,0.09,4585.81,Stop Loss,-185.3,11732.45
4987,2026-01-16 18:00:00,2026-01-16 19:15:00,Long,4592.68,4578.61,0.07,4567.05,Opposite Signal,-98.49,11633.96
4988,2026-01-16 19:15:00,2026-01-16 20:30:00,Short,4578.61,4595.26,0.08,4601.17,Opposite Signal,-133.2,11500.76
4989,2026-01-16 20:30:00,2026-01-16 20:45:00,Long,4595.26,4582.64,0.1,4576.9,Opposite Signal,-126.2,11374.56
4990,2026-01-16 20:45:00,2026-01-16 23:15:00,Short,4582.64,4592.32,0.1,4601.2,Opposite Signal,-96.8,11277.76
4991,2026-01-16 23:15:00,2026-01-19 01:00:00,Long (Partial 50%),4592.32,4619.26,0.07,4592.32,Partial TP 1:2,188.61,11466.37
4991,2026-01-16 23:15:00,2026-01-19 02:15:00,Long,4592.32,4663.39,0.07,4663.39,Stop Loss,497.47,11963.84
4992,2026-01-19 03:00:00,2026-01-19 07:00:00,Short,4663.11,4669.56,0.09,4684.93,Opposite Signal,-58.05,11905.79
4993,2026-01-19 07:00:00,2026-01-19 09:00:00,Long,4669.56,4669.84,0.17,4657.81,Opposite Signal,4.76,11910.55
4994,2026-01-19 09:00:00,2026-01-19 11:00:00,Short,4669.84,4670.84,0.18,4680.87,Opposite Signal,-18.0,11892.55
4995,2026-01-19 11:00:00,2026-01-19 12:30:00,Long,4670.84,4661.59,0.19,4660.5,Opposite Signal,-175.75,11716.8
4996,2026-01-19 12:30:00,2026-01-19 14:15:00,Short,4661.59,4670.62,0.22,4670.62,Stop Loss,-198.64,11518.16
4997,2026-01-19 14:15:00,2026-01-19 15:45:00,Long,4671.03,4666.14,0.22,4661.96,Opposite Signal,-107.58,11410.58
4998,2026-01-19 15:45:00,2026-01-19 17:45:00,Short,4666.14,4674.43,0.24,4674.43,Stop Loss,-198.91,11211.67
4999,2026-01-19 17:45:00,2026-01-19 21:00:00,Long,4674.38,4671.98,0.24,4666.22,Opposite Signal,-57.6,11154.07
5000,2026-01-19 21:00:00,2026-01-20 02:15:00,Short (Partial 50%),4671.98,4659.67,0.16,4671.98,Partial TP 1:2,197.04,11351.11
5000,2026-01-19 21:00:00,2026-01-20 03:00:00,Short,4671.98,4664.89,0.16,4664.89,Stop Loss,113.5,11464.61
5001,2026-01-20 03:00:00,2026-01-20 04:00:00,Long,4670.29,4666.15,0.24,4662.12,Opposite Signal,-99.36,11365.25
5002,2026-01-20 04:00:00,2026-01-20 04:15:00,Short,4666.15,4672.11,0.22,4675.04,Opposite Signal,-131.12,11234.13
